#feat_name,source_int,mapped_int,source_id,mapped_id,source_length,mapped_length,source_start,source_stop,source_strand,source_sub_start,source_sub_stop,mapped_start,mapped_stop,mapped_strand,coverage,recip,asm_unit
Line:1,1,NULL,NW_022145205,NULL,1,NULL,58604,58604,+,NOMAP,NOALIGN,,,,,,
Line:180,1,1,NW_022145595,NW_003577064.1,1,1,14107121,14107121,+,14107121,14107121,84950,84950,-,1,First Pass,Primary Assembly
Line:181,1,1,NW_022145595,NW_003577064.1,1,1,14110316,14110316,+,14110316,14110316,81756,81756,-,1,First Pass,Primary Assembly
Line:182,1,1,NW_022145595,NW_003577064.1,1,1,14111032,14111032,+,14111032,14111032,81040,81040,-,1,First Pass,Primary Assembly
Line:183,1,1,NW_022145595,NW_003577064.1,1,1,14111169,14111169,+,14111169,14111169,80903,80903,-,1,First Pass,Primary Assembly
Line:184,1,1,NW_022145595,NW_003577064.1,1,1,14111233,14111233,+,14111233,14111233,80839,80839,-,1,First Pass,Primary Assembly
Line:185,1,1,NW_022145595,NW_003581070.1,1,1,14208220,14208220,+,14208220,14208220,41414,41414,-,1,First Pass,Primary Assembly
Line:186,1,1,NW_022145595,NW_003578221.1,1,1,14279056,14279056,+,14279056,14279056,44785,44785,+,1,First Pass,Primary Assembly
Line:187,1,1,NW_022145595,NW_003580616.1,1,1,15495616,15495616,+,15495616,15495616,37879,37879,+,1,Second Pass,Primary Assembly
Line:187,1,2,NW_022145595,NW_003577220.1,1,1,15495616,15495616,+,15495616,15495616,320505,320505,+,1,First Pass,Primary Assembly
Line:188,1,1,NW_022145595,NW_003580616.1,1,1,15496708,15496708,+,15496708,15496708,38971,38971,+,1,Second Pass,Primary Assembly
Line:188,1,2,NW_022145595,NW_003577220.1,1,1,15496708,15496708,+,15496708,15496708,321595,321595,+,1,First Pass,Primary Assembly
Line:189,1,1,NW_022145595,NW_003577220.1,1,1,15513516,15513516,+,15513516,15513516,357145,357145,+,1,First Pass,Primary Assembly
Line:190,1,1,NW_022145595,NW_003577220.1,1,1,15514810,15514810,+,15514810,15514810,358449,358449,+,1,First Pass,Primary Assembly
Line:191,1,1,NW_022145595,NW_003577886.1,1,1,15559491,15559491,+,15559491,15559491,159628,159628,-,1,First Pass,Primary Assembly
Line:192,1,1,NW_022145595,NW_003577886.1,1,1,15569408,15569408,+,15569408,15569408,149824,149824,-,1,First Pass,Primary Assembly
Line:193,1,1,NW_022145595,NW_003577886.1,1,1,15569941,15569941,+,15569941,15569941,149291,149291,-,1,First Pass,Primary Assembly
Line:194,1,1,NW_022145595,NW_003577886.1,1,1,15610173,15610173,+,15610173,15610173,108155,108155,-,1,First Pass,Primary Assembly
Line:195,1,NULL,NW_022145595,NULL,1,NULL,15610461,15610461,+,NOMAP,ALIGNGAP,,,,,,
Line:196,1,1,NW_022145595,NW_003577886.1,1,1,15613494,15613494,+,15613494,15613494,105392,105392,-,1,First Pass,Primary Assembly
Line:197,1,1,NW_022145595,NW_003577886.1,1,1,15613500,15613500,+,15613500,15613500,105386,105386,-,1,First Pass,Primary Assembly
Line:198,1,1,NW_022145595,NW_003577886.1,1,1,15623798,15623798,+,15623798,15623798,95528,95528,-,1,First Pass,Primary Assembly
Line:199,1,1,NW_022145595,NW_003577886.1,1,1,15643377,15643377,+,15643377,15643377,75414,75414,-,1,First Pass,Primary Assembly
Line:200,1,1,NW_022145595,NW_003577886.1,1,1,15643420,15643420,+,15643420,15643420,75371,75371,-,1,First Pass,Primary Assembly
Line:201,1,1,NW_022145595,NW_003577886.1,1,1,15667732,15667732,+,15667732,15667732,52667,52667,-,1,First Pass,Primary Assembly
Line:202,1,1,NW_022145595,NW_003577886.1,1,1,15677519,15677519,+,15677519,15677519,44732,44732,-,1,First Pass,Primary Assembly
Line:203,1,1,NW_022145595,NW_003577774.1,1,1,15826474,15826474,+,15826474,15826474,141962,141962,-,1,First Pass,Primary Assembly
Line:204,1,1,NW_022145595,NW_003577405.1,1,1,16179776,16179776,+,16179776,16179776,581519,581519,-,1,First Pass,Primary Assembly
Line:205,1,1,NW_022145595,NW_003577098.1,1,1,16482243,16482243,+,16482243,16482243,87571,87571,+,1,First Pass,Primary Assembly
Line:206,1,1,NW_022145595,NW_003577098.1,1,1,16517314,16517314,+,16517314,16517314,127655,127655,+,1,First Pass,Primary Assembly
Line:207,1,1,NW_022145595,NW_003577477.1,1,1,17282024,17282024,+,17282024,17282024,258055,258055,-,1,First Pass,Primary Assembly
Line:208,1,1,NW_022145595,NW_003581932.1,1,1,17368835,17368835,+,17368835,17368835,44937,44937,-,1,First Pass,Primary Assembly
Line:209,1,1,NW_022145595,NW_003581932.1,1,1,17384160,17384160,+,17384160,17384160,29609,29609,-,1,First Pass,Primary Assembly
Line:209,1,2,NW_022145595,NW_003577477.1,1,1,17384160,17384160,+,17384160,17384160,179345,179345,-,1,Second Pass,Primary Assembly
Line:210,1,1,NW_022145595,NW_003577477.1,1,1,18082504,18082504,+,18082504,18082504,66455,66455,-,1,First Pass,Primary Assembly
Line:211,1,1,NW_022145595,NW_003577477.1,1,1,18082591,18082591,+,18082591,18082591,66368,66368,-,1,First Pass,Primary Assembly
Line:212,1,1,NW_022145595,NW_003576976.1,1,1,18858008,18858008,+,18858008,18858008,149577,149577,-,1,First Pass,Primary Assembly
Line:213,1,1,NW_022145595,NW_003579198.1,1,1,19210121,19210121,+,19210121,19210121,76739,76739,-,1,First Pass,Primary Assembly
Line:214,1,NULL,NW_022145595,NULL,1,NULL,19943670,19943670,+,NOMAP,ALIGNGAP,,,,,,
Line:215,1,1,NW_022145595,NW_003578945.1,1,1,22634634,22634634,+,22634634,22634634,62226,62226,-,1,First Pass,Primary Assembly
Line:215,1,2,NW_022145595,NW_003577743.1,1,1,22634634,22634634,+,22634634,22634634,2056,2056,+,1,Second Pass,Primary Assembly
Line:216,1,1,NW_022145595,NW_003578945.1,1,1,22635121,22635121,+,22635121,22635121,61738,61738,-,1,First Pass,Primary Assembly
Line:216,1,2,NW_022145595,NW_003577743.1,1,1,22635121,22635121,+,22635121,22635121,2544,2544,+,1,Second Pass,Primary Assembly
Line:217,1,1,NW_022145595,NW_003577743.1,1,1,22658316,22658316,+,22658316,22658316,26225,26225,+,1,First Pass,Primary Assembly
Line:218,1,1,NW_022145595,NW_003577743.1,1,1,22658467,22658467,+,22658467,22658467,26376,26376,+,1,First Pass,Primary Assembly
Line:219,1,1,NW_022145595,NW_003577743.1,1,1,22659163,22659163,+,22659163,22659163,27072,27072,+,1,First Pass,Primary Assembly
Line:220,1,1,NW_022145595,NW_003585679.1,1,1,22689292,22689292,+,22689292,22689292,6091,6091,+,1,First Pass,Primary Assembly
Line:221,1,NULL,NW_022145595,NULL,1,NULL,22940500,22940500,+,NOMAP,ALIGNGAP,,,,,,
Line:222,1,1,NW_022145595,NW_003594677.1,1,1,23777414,23777414,+,23777414,23777414,819,819,-,1,First Pass,Primary Assembly
Line:223,1,1,NW_022145595,NW_003577234.1,1,1,25465981,25465981,+,25465981,25465981,326968,326968,+,1,First Pass,Primary Assembly
Line:224,1,1,NW_022145595,NW_003577234.1,1,1,25496394,25496394,+,25496394,25496394,357462,357462,+,1,First Pass,Primary Assembly
Line:225,1,1,NW_022145595,NW_003577234.1,1,1,25509540,25509540,+,25509540,25509540,370591,370591,+,1,First Pass,Primary Assembly
Line:226,1,1,NW_022145595,NW_003579751.1,1,1,25513978,25513978,+,25513978,25513978,68725,68725,-,1,Second Pass,Primary Assembly
Line:226,1,2,NW_022145595,NW_003577234.1,1,1,25513978,25513978,+,25513978,25513978,375023,375023,+,1,First Pass,Primary Assembly
Line:227,1,1,NW_022145595,NW_003577423.1,1,1,25830765,25830765,+,25830765,25830765,436333,436333,+,1,First Pass,Primary Assembly
Line:228,1,1,NW_022145595,NW_003577423.1,1,1,25834433,25834433,+,25834433,25834433,439655,439655,+,1,First Pass,Primary Assembly
Line:229,1,1,NW_022145595,NW_003578283.1,1,1,26308878,26308878,+,26308878,26308878,12724,12724,+,1,First Pass,Primary Assembly
Line:230,1,1,NW_022145595,NW_003577195.1,1,1,26845347,26845347,+,26845347,26845347,302024,302024,-,1,First Pass,Primary Assembly
Line:231,1,1,NW_022145595,NW_003577195.1,1,1,26952650,26952650,+,26952650,26952650,194927,194927,-,1,First Pass,Primary Assembly
Line:232,1,1,NW_022145595,NW_003577195.1,1,1,26993304,26993304,+,26993304,26993304,154550,154550,-,1,First Pass,Primary Assembly
Line:233,1,1,NW_022145595,NW_003577195.1,1,1,26999947,26999947,+,26999947,26999947,147908,147908,-,1,First Pass,Primary Assembly
Line:234,1,1,NW_022145595,NW_003577195.1,1,1,27000069,27000069,+,27000069,27000069,147786,147786,-,1,First Pass,Primary Assembly
Line:235,1,1,NW_022145595,NW_003577470.1,1,1,27501516,27501516,+,27501516,27501516,317618,317618,+,1,First Pass,Primary Assembly
Line:236,1,1,NW_022145595,NW_003577470.1,1,1,27529431,27529431,+,27529431,27529431,342725,342725,+,1,First Pass,Primary Assembly
Line:237,1,1,NW_022145595,NW_003577980.1,1,1,27679190,27679190,+,27679190,27679190,71044,71044,+,1,First Pass,Primary Assembly
Line:238,1,1,NW_022145595,NW_003577423.1,1,1,29403019,29403019,+,29403019,29403019,482901,482901,-,1,First Pass,Primary Assembly
Line:239,1,1,NW_022145595,NW_003577721.1,1,1,29407481,29407481,+,29407481,29407481,315166,315166,+,1,First Pass,Primary Assembly
Line:239,1,2,NW_022145595,NW_003577423.1,1,1,29407481,29407481,+,29407481,29407481,475810,475810,-,1,Second Pass,Primary Assembly
Line:239,1,3,NW_022145595,NW_003577423.1,1,1,29407481,29407481,+,29407481,29407481,478438,478438,-,1,Second Pass,Primary Assembly
Line:239,1,4,NW_022145595,NW_003577192.1,1,1,29407481,29407481,+,29407481,29407481,59730,59730,+,1,Second Pass,Primary Assembly
Line:240,1,1,NW_022145595,NW_003577055.1,1,1,29451084,29451084,+,29451084,29451084,34252,34252,+,1,First Pass,Primary Assembly
Line:241,1,1,NW_022145595,NW_003577055.1,1,1,29529998,29529998,+,29529998,29529998,133476,133476,+,1,First Pass,Primary Assembly
Line:242,1,1,NW_022145595,NW_003577055.1,1,1,29530211,29530211,+,29530211,29530211,133690,133690,+,1,First Pass,Primary Assembly
Line:243,1,1,NW_022145595,NW_003577055.1,1,1,29530776,29530776,+,29530776,29530776,134255,134255,+,1,First Pass,Primary Assembly
Line:244,1,1,NW_022145595,NW_003577055.1,1,1,29530816,29530816,+,29530816,29530816,134295,134295,+,1,First Pass,Primary Assembly
Line:245,1,1,NW_022145595,NW_003577055.1,1,1,29530826,29530826,+,29530826,29530826,134305,134305,+,1,First Pass,Primary Assembly
Line:246,1,1,NW_022145595,NW_003577292.1,1,1,29713457,29713457,+,29713457,29713457,74331,74331,-,1,First Pass,Primary Assembly
Line:247,1,1,NW_022145595,NW_003580123.1,1,1,29776565,29776565,+,29776565,29776565,73642,73642,-,1,First Pass,Primary Assembly
Line:248,1,1,NW_022145595,NW_003579052.1,1,1,29952006,29952006,+,29952006,29952006,56813,56813,-,1,First Pass,Primary Assembly
Line:249,1,1,NW_022145596,NW_003577479.1,1,1,23862,23862,+,23862,23862,508376,508376,+,1,Second Pass,Primary Assembly
Line:250,1,1,NW_022145596,NW_003578078.1,1,1,41302,41302,+,41302,41302,15461,15461,+,1,First Pass,Primary Assembly
Line:251,1,1,NW_022145596,NW_003577113.1,1,1,232182,232182,+,232182,232182,659113,659113,-,1,First Pass,Primary Assembly
Line:252,1,1,NW_022145596,NW_003577113.1,1,1,235235,235235,+,235235,235235,657018,657018,-,1,First Pass,Primary Assembly
Line:253,1,1,NW_022145596,NW_003577113.1,1,1,235682,235682,+,235682,235682,656574,656574,-,1,First Pass,Primary Assembly
Line:254,1,1,NW_022145596,NW_003577113.1,1,1,235765,235765,+,235765,235765,656487,656487,-,1,First Pass,Primary Assembly
Line:255,1,1,NW_022145596,NW_003577113.1,1,1,235877,235877,+,235877,235877,656375,656375,-,1,First Pass,Primary Assembly
Line:256,1,1,NW_022145596,NW_003577113.1,1,1,240200,240200,+,240200,240200,652053,652053,-,1,First Pass,Primary Assembly
Line:257,1,1,NW_022145596,NW_003577113.1,1,1,246315,246315,+,246315,246315,634932,634932,-,1,Second Pass,Primary Assembly
Line:258,1,1,NW_022145596,NW_003577113.1,1,1,247090,247090,+,247090,247090,634172,634172,-,1,Second Pass,Primary Assembly
Line:259,1,1,NW_022145596,NW_003577113.1,1,1,253198,253198,+,253198,253198,642904,642904,-,1,First Pass,Primary Assembly
Line:260,1,1,NW_022145596,NW_003577113.1,1,1,254337,254337,+,254337,254337,641762,641762,-,1,First Pass,Primary Assembly
Line:261,1,1,NW_022145596,NW_003577255.1,1,1,330178,330178,+,330178,330178,347073,347073,-,1,First Pass,Primary Assembly
Line:262,1,1,NW_022145596,NW_003578946.1,1,1,608239,608239,+,608239,608239,170746,170746,+,1,First Pass,Primary Assembly
Line:263,1,1,NW_022145596,NW_003578272.1,1,1,958860,958860,+,958860,958860,152624,152624,+,1,First Pass,Primary Assembly
Line:264,1,1,NW_022145596,NW_003578272.1,1,1,958892,958892,+,958892,958892,152656,152656,+,1,First Pass,Primary Assembly
Line:265,1,1,NW_022145596,NW_003576999.1,1,1,1325897,1325897,+,1325897,1325897,734769,734769,-,1,First Pass,Primary Assembly
Line:266,1,1,NW_022145596,NW_003576999.1,1,1,1379492,1379492,+,1379492,1379492,673467,673467,-,1,First Pass,Primary Assembly
Line:267,1,1,NW_022145596,NW_003576999.1,1,1,1380338,1380338,+,1380338,1380338,672618,672618,-,1,First Pass,Primary Assembly
Line:268,1,1,NW_022145596,NW_003576999.1,1,1,1390216,1390216,+,1390216,1390216,663134,663134,-,1,First Pass,Primary Assembly
Line:269,1,1,NW_022145596,NW_003576999.1,1,1,1391748,1391748,+,1391748,1391748,661606,661606,-,1,First Pass,Primary Assembly
Line:270,1,1,NW_022145596,NW_003576999.1,1,1,1404945,1404945,+,1404945,1404945,653095,653095,-,1,First Pass,Primary Assembly
Line:271,1,1,NW_022145596,NW_003576999.1,1,1,1428940,1428940,+,1428940,1428940,630216,630216,-,1,First Pass,Primary Assembly
Line:272,1,1,NW_022145596,NW_003576999.1,1,1,1441052,1441052,+,1441052,1441052,612509,612509,-,1,First Pass,Primary Assembly
Line:273,1,1,NW_022145596,NW_003576999.1,1,1,1452058,1452058,+,1452058,1452058,603430,603430,-,1,First Pass,Primary Assembly
Line:274,1,1,NW_022145596,NW_003576999.1,1,1,1464141,1464141,+,1464141,1464141,596069,596069,-,1,First Pass,Primary Assembly
Line:275,1,1,NW_022145596,NW_003576999.1,1,1,1465214,1465214,+,1465214,1465214,595027,595027,-,1,First Pass,Primary Assembly
Line:276,1,1,NW_022145596,NW_003576999.1,1,1,1479914,1479914,+,1479914,1479914,579766,579766,-,1,First Pass,Primary Assembly
Line:277,1,1,NW_022145596,NW_003576999.1,1,1,1654463,1654463,+,1654463,1654463,395616,395616,-,1,First Pass,Primary Assembly
Line:278,1,1,NW_022145596,NW_003576999.1,1,1,1866809,1866809,+,1866809,1866809,195153,195153,-,1,First Pass,Primary Assembly
Line:279,1,1,NW_022145596,NW_003576999.1,1,1,1900847,1900847,+,1900847,1900847,163695,163695,-,1,First Pass,Primary Assembly
Line:280,1,1,NW_022145596,NW_003577051.1,1,1,2465831,2465831,+,2465831,2465831,566679,566679,-,1,First Pass,Primary Assembly
Line:281,1,1,NW_022145596,NW_003577051.1,1,1,2507693,2507693,+,2507693,2507693,530952,530952,-,1,First Pass,Primary Assembly
Line:282,1,1,NW_022145596,NW_003576964.1,1,1,7472805,7472805,+,7472805,7472805,1119909,1119909,+,1,Second Pass,Primary Assembly
Line:283,1,1,NW_022145596,NW_003577990.1,1,1,8206055,8206055,+,8206055,8206055,217633,217633,-,1,Second Pass,Primary Assembly
Line:283,1,2,NW_022145596,NW_003577990.1,1,1,8206055,8206055,+,8206055,8206055,220835,220835,-,1,First Pass,Primary Assembly
Line:284,1,1,NW_022145596,NW_003577990.1,1,1,8206126,8206126,+,8206126,8206126,217557,217557,-,1,Second Pass,Primary Assembly
Line:284,1,2,NW_022145596,NW_003577990.1,1,1,8206126,8206126,+,8206126,8206126,220764,220764,-,1,First Pass,Primary Assembly
Line:285,1,1,NW_022145596,NW_003579598.1,1,1,8377366,8377366,+,8377366,8377366,33255,33255,+,1,First Pass,Primary Assembly
Line:286,1,1,NW_022145596,NW_003579598.1,1,1,8377370,8377370,+,8377370,8377370,33259,33259,+,1,First Pass,Primary Assembly
Line:287,1,1,NW_022145596,NW_003579598.1,1,1,8410100,8410100,+,8410100,8410100,66064,66064,+,1,First Pass,Primary Assembly
Line:288,1,1,NW_022145596,NW_003579598.1,1,1,8523851,8523851,+,8523851,8523851,178367,178367,+,1,First Pass,Primary Assembly
Line:289,1,1,NW_022145596,NW_003579598.1,1,1,8566533,8566533,+,8566533,8566533,220998,220998,+,1,First Pass,Primary Assembly
Line:290,1,1,NW_022145596,NW_003579598.1,1,1,8570188,8570188,+,8570188,8570188,224682,224682,+,1,First Pass,Primary Assembly
Line:291,1,1,NW_022145596,NW_003579598.1,1,1,8606736,8606736,+,8606736,8606736,259522,259522,+,1,First Pass,Primary Assembly
Line:291,1,2,NW_022145596,NW_003576980.1,1,1,8606736,8606736,+,8606736,8606736,561482,561482,-,1,Second Pass,Primary Assembly
Line:292,1,1,NW_022145596,NW_003585885.1,1,1,8680015,8680015,+,8680015,8680015,4157,4157,-,1,First Pass,Primary Assembly
Line:292,1,2,NW_022145596,NW_003579598.1,1,1,8680015,8680015,+,8680015,8680015,330193,330193,+,1,Second Pass,Primary Assembly
Line:293,1,1,NW_022145596,NW_003577204.1,1,1,9212616,9212616,+,9212616,9212616,757630,757630,+,1,First Pass,Primary Assembly
Line:294,1,1,NW_022145596,NW_003577204.1,1,1,9246431,9246431,+,9246431,9246431,791484,791484,+,1,First Pass,Primary Assembly
Line:295,1,1,NW_022145596,NW_003577204.1,1,1,9277622,9277622,+,9277622,9277622,822737,822737,+,1,First Pass,Primary Assembly
Line:296,1,1,NW_022145596,NW_003577204.1,1,1,9277638,9277638,+,9277638,9277638,822753,822753,+,1,First Pass,Primary Assembly
Line:297,1,1,NW_022145596,NW_003577204.1,1,1,9305461,9305461,+,9305461,9305461,850825,850825,+,1,First Pass,Primary Assembly
Line:298,1,1,NW_022145596,NW_003577204.1,1,1,9307573,9307573,+,9307573,9307573,852895,852895,+,1,First Pass,Primary Assembly
Line:299,1,1,NW_022145596,NW_003577204.1,1,1,9313893,9313893,+,9313893,9313893,858934,858934,+,1,First Pass,Primary Assembly
Line:300,1,1,NW_022145596,NW_003577204.1,1,1,9368103,9368103,+,9368103,9368103,911052,911052,+,1,First Pass,Primary Assembly
Line:301,1,1,NW_022145596,NW_003577204.1,1,1,9378908,9378908,+,9378908,9378908,917482,917482,+,1,First Pass,Primary Assembly
Line:302,1,1,NW_022145596,NW_003577204.1,1,1,9381022,9381022,+,9381022,9381022,919584,919584,+,1,First Pass,Primary Assembly
Line:303,1,1,NW_022145596,NW_003577204.1,1,1,9400795,9400795,+,9400795,9400795,940690,940690,+,1,First Pass,Primary Assembly
Line:304,1,1,NW_022145596,NW_003577204.1,1,1,9407914,9407914,+,9407914,9407914,946579,946579,+,1,First Pass,Primary Assembly
Line:305,1,1,NW_022145596,NW_003577204.1,1,1,9421387,9421387,+,9421387,9421387,959582,959582,+,1,First Pass,Primary Assembly
Line:306,1,1,NW_022145596,NW_003577204.1,1,1,9422947,9422947,+,9422947,9422947,961151,961151,+,1,First Pass,Primary Assembly
Line:307,1,1,NW_022145596,NW_003577204.1,1,1,9428916,9428916,+,9428916,9428916,967092,967092,+,1,First Pass,Primary Assembly
Line:308,1,1,NW_022145596,NW_003577762.1,1,1,9792360,9792360,+,9792360,9792360,263526,263526,+,1,First Pass,Primary Assembly
Line:309,1,1,NW_022145596,NW_003577147.1,1,1,10879785,10879785,+,10879785,10879785,92315,92315,-,1,First Pass,Primary Assembly
Line:310,1,1,NW_022145596,NW_003577147.1,1,1,10890394,10890394,+,10890394,10890394,81135,81135,-,1,First Pass,Primary Assembly
Line:311,1,1,NW_022145596,NW_003577092.1,1,1,11133756,11133756,+,11133756,11133756,291315,291315,-,1,First Pass,Primary Assembly
Line:312,1,1,NW_022145596,NW_003577092.1,1,1,11136257,11136257,+,11136257,11136257,288999,288999,-,1,First Pass,Primary Assembly
Line:313,1,NULL,NW_022145596,NULL,1,NULL,11142768,11142768,+,NOMAP,ALIGNGAP,,,,,,
Line:314,1,1,NW_022145596,NW_003577092.1,1,1,11163855,11163855,+,11163855,11163855,311358,311358,-,1,Second Pass,Primary Assembly
Line:314,1,2,NW_022145596,NW_003577092.1,1,1,11163855,11163855,+,11163855,11163855,262248,262248,-,1,First Pass,Primary Assembly
Line:315,1,1,NW_022145596,NW_003577092.1,1,1,11166991,11166991,+,11166991,11166991,259053,259053,-,1,First Pass,Primary Assembly
Line:316,1,1,NW_022145596,NW_003577092.1,1,1,11173954,11173954,+,11173954,11173954,253100,253100,-,1,First Pass,Primary Assembly
Line:317,1,1,NW_022145596,NW_003577092.1,1,1,11179650,11179650,+,11179650,11179650,247410,247410,-,1,First Pass,Primary Assembly
Line:318,1,1,NW_022145596,NW_003577092.1,1,1,11179788,11179788,+,11179788,11179788,247271,247271,-,1,First Pass,Primary Assembly
Line:319,1,1,NW_022145596,NW_003577092.1,1,1,11179796,11179796,+,11179796,11179796,247263,247263,-,1,First Pass,Primary Assembly
Line:320,1,1,NW_022145596,NW_003577092.1,1,1,11179895,11179895,+,11179895,11179895,247164,247164,-,1,First Pass,Primary Assembly
Line:321,1,1,NW_022145596,NW_003577092.1,1,1,11179901,11179901,+,11179901,11179901,247158,247158,-,1,First Pass,Primary Assembly
Line:322,1,1,NW_022145596,NW_003577092.1,1,1,11179985,11179985,+,11179985,11179985,247074,247074,-,1,First Pass,Primary Assembly
Line:323,1,1,NW_022145596,NW_003577092.1,1,1,11180102,11180102,+,11180102,11180102,246957,246957,-,1,First Pass,Primary Assembly
Line:324,1,1,NW_022145596,NW_003577092.1,1,1,11237098,11237098,+,11237098,11237098,192382,192382,-,1,First Pass,Primary Assembly
Line:325,1,1,NW_022145596,NW_003577092.1,1,1,11246405,11246405,+,11246405,11246405,183096,183096,-,1,First Pass,Primary Assembly
Line:326,1,1,NW_022145596,NW_003577092.1,1,1,11246721,11246721,+,11246721,11246721,182780,182780,-,1,First Pass,Primary Assembly
Line:327,1,1,NW_022145596,NW_003577092.1,1,1,11247304,11247304,+,11247304,11247304,182197,182197,-,1,First Pass,Primary Assembly
Line:328,1,1,NW_022145596,NW_003577092.1,1,1,11247308,11247308,+,11247308,11247308,182193,182193,-,1,First Pass,Primary Assembly
