#feat_name,source_int,mapped_int,source_id,mapped_id,source_length,mapped_length,source_start,source_stop,source_strand,source_sub_start,source_sub_stop,mapped_start,mapped_stop,mapped_strand,coverage,recip,asm_unit
Line:743,1,1,NW_022145614,NW_003577619.1,1,1,6449579,6449579,+,6449579,6449579,410105,410105,-,1,First Pass,Primary Assembly
Line:744,1,1,NW_022145614,NW_003577619.1,1,1,6484175,6484175,+,6484175,6484175,374233,374233,-,1,First Pass,Primary Assembly
Line:745,1,1,NW_022145614,NW_003577619.1,1,1,6598078,6598078,+,6598078,6598078,258612,258612,-,1,First Pass,Primary Assembly
Line:746,1,1,NW_022145614,NW_003577619.1,1,1,6758309,6758309,+,6758309,6758309,84616,84616,-,1,First Pass,Primary Assembly
Line:747,1,1,NW_022145614,NW_003578022.1,1,1,7061911,7061911,+,7061911,7061911,152463,152463,+,1,First Pass,Primary Assembly
Line:748,1,1,NW_022145614,NW_003579077.1,1,1,7170811,7170811,+,7170811,7170811,53715,53715,-,1,Second Pass,Primary Assembly
Line:748,1,2,NW_022145614,NW_003577288.1,1,1,7170811,7170811,+,7170811,7170811,834873,834873,-,1,First Pass,Primary Assembly
Line:749,1,1,NW_022145614,NW_003579077.1,1,1,7171710,7171710,+,7171710,7171710,52813,52813,-,1,Second Pass,Primary Assembly
Line:749,1,2,NW_022145614,NW_003577288.1,1,1,7171710,7171710,+,7171710,7171710,833973,833973,-,1,First Pass,Primary Assembly
Line:750,1,1,NW_022145614,NW_003577288.1,1,1,7658963,7658963,+,7658963,7658963,350809,350809,-,1,First Pass,Primary Assembly
Line:751,1,1,NW_022145614,NW_003577288.1,1,1,7739735,7739735,+,7739735,7739735,275960,275960,-,1,First Pass,Primary Assembly
Line:752,1,1,NW_022145614,NW_003577288.1,1,1,7743302,7743302,+,7743302,7743302,272408,272408,-,1,First Pass,Primary Assembly
Line:753,1,1,NW_022145614,NW_003577288.1,1,1,7892590,7892590,+,7892590,7892590,168356,168356,+,1,First Pass,Primary Assembly
Line:754,1,1,NW_022145614,NW_003578267.1,1,1,7958264,7958264,+,7958264,7958264,49054,49054,-,1,First Pass,Primary Assembly
Line:755,1,1,NW_022145614,NW_003577370.1,1,1,8293092,8293092,+,8293092,8293092,318344,318344,+,1,First Pass,Primary Assembly
Line:756,1,1,NW_022145614,NW_003577100.1,1,1,9814737,9814737,+,9814737,9814737,276463,276463,-,1,Second Pass,Primary Assembly
Line:756,1,2,NW_022145614,NW_003577100.1,1,1,9814737,9814737,+,9814737,9814737,272270,272270,-,1,First Pass,Primary Assembly
Line:757,1,NULL,NW_022145614,NULL,1,NULL,10070442,10070442,+,NOMAP,ALIGNGAP,,,,,,
Line:758,1,NULL,NW_022145614,NULL,1,NULL,10070578,10070578,+,NOMAP,ALIGNGAP,,,,,,
Line:759,1,NULL,NW_022145614,NULL,1,NULL,10070594,10070594,+,NOMAP,ALIGNGAP,,,,,,
Line:760,1,1,NW_022145614,NW_003577241.1,1,1,10371706,10371706,+,10371706,10371706,667486,667486,-,1,First Pass,Primary Assembly
Line:761,1,1,NW_022145614,NW_003577241.1,1,1,10753514,10753514,+,10753514,10753514,247759,247759,-,1,First Pass,Primary Assembly
Line:762,1,1,NW_022145614,NW_003577057.1,1,1,11521395,11521395,+,11521395,11521395,572844,572844,+,1,First Pass,Primary Assembly
Line:763,1,1,NW_022145614,NW_003577158.1,1,1,12964522,12964522,+,12964522,12964522,272392,272392,+,1,First Pass,Primary Assembly
Line:764,1,1,NW_022145614,NW_003577158.1,1,1,13071203,13071203,+,13071203,13071203,383297,383297,+,1,First Pass,Primary Assembly
Line:765,1,1,NW_022145614,NW_003577522.1,1,1,15719828,15719828,+,15719828,15719828,573964,573964,+,1,First Pass,Primary Assembly
Line:766,1,1,NW_022145614,NW_003577843.1,1,1,15967778,15967778,+,15967778,15967778,60814,60814,+,1,First Pass,Primary Assembly
Line:767,1,1,NW_022145614,NW_003577030.1,1,1,18828041,18828041,+,18828041,18828041,667397,667397,+,1,Second Pass,Primary Assembly
Line:767,1,2,NW_022145614,NW_003577030.1,1,1,18828041,18828041,+,18828041,18828041,656619,656619,+,1,First Pass,Primary Assembly
Line:768,1,1,NW_022145614,NW_003577115.1,1,1,19467682,19467682,+,19467682,19467682,518908,518908,-,1,First Pass,Primary Assembly
Line:769,1,1,NW_022145614,NW_003577115.1,1,1,19467685,19467685,+,19467685,19467685,518905,518905,-,1,First Pass,Primary Assembly
Line:770,1,1,NW_022145614,NW_003577115.1,1,1,19494218,19494218,+,19494218,19494218,492739,492739,-,1,First Pass,Primary Assembly
Line:771,1,1,NW_022145614,NW_003579553.1,1,1,19985633,19985633,+,19985633,19985633,93827,93827,-,1,First Pass,Primary Assembly
Line:772,1,1,NW_022145614,NW_003577076.1,1,1,20194593,20194593,+,20194593,20194593,702194,702194,+,1,First Pass,Primary Assembly
Line:773,1,1,NW_022145614,NW_003577076.1,1,1,20194625,20194625,+,20194625,20194625,702226,702226,+,1,First Pass,Primary Assembly
Line:774,1,1,NW_022145614,NW_003577076.1,1,1,20230839,20230839,+,20230839,20230839,738307,738307,+,1,First Pass,Primary Assembly
Line:775,1,1,NW_022145614,NW_003577076.1,1,1,20241896,20241896,+,20241896,20241896,754384,754384,+,1,First Pass,Primary Assembly
Line:776,1,1,NW_022145614,NW_003577076.1,1,1,20250271,20250271,+,20250271,20250271,764255,764255,+,1,First Pass,Primary Assembly
Line:777,1,1,NW_022145614,NW_003577076.1,1,1,20259664,20259664,+,20259664,20259664,771592,771592,+,1,First Pass,Primary Assembly
Line:778,1,1,NW_022145614,NW_003577435.1,1,1,20952436,20952436,+,20952436,20952436,274423,274423,+,1,First Pass,Primary Assembly
Line:779,1,1,NW_022145614,NW_003577435.1,1,1,20958843,20958843,+,20958843,20958843,280333,280333,+,1,First Pass,Primary Assembly
Line:780,1,NULL,NW_022145614,NULL,1,NULL,22434532,22434532,+,NOMAP,ALIGNGAP,,,,,,
Line:781,1,1,NW_022145614,NW_003578569.1,1,1,24522252,24522252,+,24522252,24522252,153860,153860,-,1,First Pass,Primary Assembly
Line:782,1,1,NW_022145614,NW_003576981.1,1,1,24809032,24809032,+,24809032,24809032,1394245,1394245,-,1,First Pass,Primary Assembly
Line:783,1,1,NW_022145614,NW_003578185.1,1,1,25071235,25071235,+,25071235,25071235,316527,316527,+,1,First Pass,Primary Assembly
Line:784,1,1,NW_022145614,NW_003579419.1,1,1,26470933,26470933,+,26470933,26470933,41029,41029,+,1,Second Pass,Primary Assembly
Line:784,1,2,NW_022145614,NW_003579419.1,1,1,26470933,26470933,+,26470933,26470933,55263,55263,+,1,First Pass,Primary Assembly
Line:785,1,1,NW_022145614,NW_003577037.1,1,1,26824908,26824908,+,26824908,26824908,872249,872249,+,1,First Pass,Primary Assembly
Line:786,1,1,NW_022145614,NW_003577084.1,1,1,27029092,27029092,+,27029092,27029092,963922,963922,-,1,First Pass,Primary Assembly
Line:787,1,1,NW_022145614,NW_003578323.1,1,1,28438830,28438830,+,28438830,28438830,122564,122564,-,1,First Pass,Primary Assembly
Line:788,1,1,NW_022145614,NW_003576969.1,1,1,29247227,29247227,+,29247227,29247227,1359974,1359974,-,1,First Pass,Primary Assembly
Line:789,1,1,NW_022145614,NW_003577953.1,1,1,29403459,29403459,+,29403459,29403459,126020,126020,-,1,First Pass,Primary Assembly
Line:790,1,1,NW_022145614,NW_003577386.1,1,1,30292580,30292580,+,30292580,30292580,534193,534193,+,1,First Pass,Primary Assembly
Line:791,1,1,NW_022145614,NW_003577386.1,1,1,30292755,30292755,+,30292755,30292755,534368,534368,+,1,First Pass,Primary Assembly
Line:792,1,1,NW_022145614,NW_003578725.1,1,1,30857540,30857540,+,30857540,30857540,73742,73742,+,1,First Pass,Primary Assembly
Line:793,1,1,NW_022145614,NW_003577394.1,1,1,31823481,31823481,+,31823481,31823481,566368,566368,+,1,First Pass,Primary Assembly
Line:794,1,1,NW_022145614,NW_003577394.1,1,1,31825913,31825913,+,31825913,31825913,568798,568798,+,1,First Pass,Primary Assembly
Line:795,1,1,NW_022145614,NW_003577424.1,1,1,33292743,33292743,+,33292743,33292743,138127,138127,-,1,First Pass,Primary Assembly
Line:796,1,1,NW_022145614,NW_003577424.1,1,1,33310937,33310937,+,33310937,33310937,116161,116161,-,1,First Pass,Primary Assembly
Line:797,1,1,NW_022145615,NW_003577352.1,1,1,620774,620774,+,620774,620774,145990,145990,-,1,First Pass,Primary Assembly
Line:798,1,1,NW_022145615,NW_003576967.1,1,1,1469158,1469158,+,1469158,1469158,610612,610612,+,1,First Pass,Primary Assembly
Line:799,1,1,NW_022145615,NW_003578698.1,1,1,2551018,2551018,+,2551018,2551018,140194,140194,-,1,First Pass,Primary Assembly
Line:800,1,1,NW_022145615,NW_003577390.1,1,1,2925832,2925832,+,2925832,2925832,296846,296846,-,1,First Pass,Primary Assembly
Line:801,1,1,NW_022145615,NW_003577390.1,1,1,2931503,2931503,+,2931503,2931503,291164,291164,-,1,First Pass,Primary Assembly
Line:802,1,1,NW_022145615,NW_003577390.1,1,1,2932118,2932118,+,2932118,2932118,290547,290547,-,1,First Pass,Primary Assembly
Line:803,1,1,NW_022145615,NW_003577390.1,1,1,2947047,2947047,+,2947047,2947047,275661,275661,-,1,First Pass,Primary Assembly
Line:804,1,1,NW_022145615,NW_003577390.1,1,1,2973021,2973021,+,2973021,2973021,256439,256439,-,1,First Pass,Primary Assembly
Line:805,1,1,NW_022145615,NW_003577390.1,1,1,3000908,3000908,+,3000908,3000908,229318,229318,-,1,First Pass,Primary Assembly
Line:806,1,1,NW_022145615,NW_003577390.1,1,1,3038153,3038153,+,3038153,3038153,191859,191859,-,1,First Pass,Primary Assembly
Line:807,1,1,NW_022145615,NW_003577758.1,1,1,3537940,3537940,+,3537940,3537940,575901,575901,-,1,First Pass,Primary Assembly
Line:808,1,1,NW_022145615,NW_003577758.1,1,1,3559383,3559383,+,3559383,3559383,554936,554936,-,1,First Pass,Primary Assembly
Line:809,1,1,NW_022145615,NW_003577000.1,1,1,4825766,4825766,+,4825766,4825766,978073,978073,-,1,First Pass,Primary Assembly
Line:810,1,NULL,NW_022145615,NULL,1,NULL,5678180,5678180,+,NOMAP,ALIGNGAP,,,,,,
Line:811,1,1,NW_022145615,NW_003577361.1,1,1,5952526,5952526,+,5952526,5952526,420929,420929,-,1,First Pass,Primary Assembly
Line:812,1,1,NW_022145615,NW_003577361.1,1,1,5976973,5976973,+,5976973,5976973,396509,396509,-,1,First Pass,Primary Assembly
Line:813,1,1,NW_022145615,NW_003577361.1,1,1,5982118,5982118,+,5982118,5982118,391362,391362,-,1,First Pass,Primary Assembly
Line:814,1,1,NW_022145615,NW_003578702.1,1,1,6285508,6285508,+,6285508,6285508,187231,187231,+,1,First Pass,Primary Assembly
Line:815,1,1,NW_022145615,NW_003578702.1,1,1,6285636,6285636,+,6285636,6285636,187359,187359,+,1,First Pass,Primary Assembly
Line:816,1,1,NW_022145615,NW_003578702.1,1,1,6285832,6285832,+,6285832,6285832,187554,187554,+,1,First Pass,Primary Assembly
Line:817,1,1,NW_022145615,NW_003578702.1,1,1,6290633,6290633,+,6290633,6290633,192334,192334,+,1,First Pass,Primary Assembly
Line:818,1,1,NW_022145615,NW_003578702.1,1,1,6387187,6387187,+,6387187,6387187,309858,309858,+,1,Second Pass,Primary Assembly
Line:818,1,2,NW_022145615,NW_003577994.1,1,1,6387187,6387187,+,6387187,6387187,877,877,-,1,First Pass,Primary Assembly
Line:819,1,1,NW_022145615,NW_003578083.1,1,1,6979342,6979342,+,6979342,6979342,60922,60922,-,1,First Pass,Primary Assembly
Line:820,1,1,NW_022145615,NW_003577873.1,1,1,7285881,7285881,+,7285881,7285881,223837,223837,+,1,First Pass,Primary Assembly
Line:821,1,1,NW_022145615,NW_003577873.1,1,1,7329576,7329576,+,7329576,7329576,276904,276904,+,1,First Pass,Primary Assembly
Line:822,1,1,NW_022145615,NW_003577634.1,1,1,8719928,8719928,+,8719928,8719928,486797,486797,-,1,First Pass,Primary Assembly
Line:822,1,2,NW_022145615,NW_003576965.1,1,1,8719928,8719928,+,8719928,8719928,1130305,1130305,-,1,Second Pass,Primary Assembly
Line:823,1,1,NW_022145615,NW_003579068.1,1,1,9501342,9501342,+,9501342,9501342,91191,91191,-,1,First Pass,Primary Assembly
Line:824,1,1,NW_022145615,NW_003577749.1,1,1,9695625,9695625,+,9695625,9695625,198811,198811,+,1,First Pass,Primary Assembly
Line:825,1,1,NW_022145615,NW_003577749.1,1,1,9727732,9727732,+,9727732,9727732,233705,233705,+,1,First Pass,Primary Assembly
Line:826,1,1,NW_022145615,NW_003577159.1,1,1,10458661,10458661,+,10458661,10458661,92275,92275,+,1,First Pass,Primary Assembly
Line:827,1,1,NW_022145615,NW_003577362.1,1,1,11099001,11099001,+,11099001,11099001,310898,310898,-,1,Second Pass,Primary Assembly
Line:827,1,2,NW_022145615,NW_003577159.1,1,1,11099001,11099001,+,11099001,11099001,726846,726846,+,1,First Pass,Primary Assembly
Line:828,1,1,NW_022145615,NW_003578309.1,1,1,11384074,11384074,+,11384074,11384074,63867,63867,+,1,First Pass,Primary Assembly
Line:829,1,1,NW_022145615,NW_003577051.1,1,1,11691356,11691356,+,11691356,11691356,1346362,1346362,-,1,First Pass,Primary Assembly
Line:830,1,NULL,NW_022145615,NULL,1,NULL,11872394,11872394,+,NOMAP,ALIGNGAP,,,,,,
Line:831,1,1,NW_022145615,NW_003577001.1,1,1,13520880,13520880,+,13520880,13520880,770122,770122,-,1,First Pass,Primary Assembly
Line:832,1,1,NW_022145615,NW_003577333.1,1,1,13573841,13573841,+,13573841,13573841,471176,471176,-,1,First Pass,Primary Assembly
Line:833,1,1,NW_022145615,NW_003577333.1,1,1,13574017,13574017,+,13574017,13574017,471000,471000,-,1,First Pass,Primary Assembly
Line:834,1,1,NW_022145615,NW_003577333.1,1,1,13604612,13604612,+,13604612,13604612,440387,440387,-,1,First Pass,Primary Assembly
Line:835,1,1,NW_022145615,NW_003577333.1,1,1,13634105,13634105,+,13634105,13634105,406681,406681,-,1,First Pass,Primary Assembly
Line:836,1,1,NW_022145615,NW_003577333.1,1,1,13635792,13635792,+,13635792,13635792,404994,404994,-,1,First Pass,Primary Assembly
Line:837,1,1,NW_022145615,NW_003578339.1,1,1,15312938,15312938,+,15312938,15312938,101470,101470,+,1,First Pass,Primary Assembly
Line:838,1,1,NW_022145615,NW_003578339.1,1,1,15316406,15316406,+,15316406,15316406,105077,105077,+,1,First Pass,Primary Assembly
Line:839,1,1,NW_022145615,NW_003578005.1,1,1,16402647,16402647,+,16402647,16402647,131660,131660,-,1,First Pass,Primary Assembly
Line:839,1,2,NW_022145615,NW_003577047.1,1,1,16402647,16402647,+,16402647,16402647,560847,560847,-,1,Second Pass,Primary Assembly
Line:840,1,1,NW_022145615,NW_003577047.1,1,1,16501474,16501474,+,16501474,16501474,673281,673281,+,1,First Pass,Primary Assembly
Line:841,1,1,NW_022145615,NW_003577047.1,1,1,16690646,16690646,+,16690646,16690646,875546,875546,+,1,First Pass,Primary Assembly
Line:842,1,1,NW_022145615,NW_003577610.1,1,1,17021558,17021558,+,17021558,17021558,205098,205098,+,1,First Pass,Primary Assembly
Line:843,1,1,NW_022145615,NW_003577301.1,1,1,17677691,17677691,+,17677691,17677691,359271,359271,+,1,First Pass,Primary Assembly
Line:844,1,1,NW_022145615,NW_003577301.1,1,1,17677741,17677741,+,17677741,17677741,359321,359321,+,1,First Pass,Primary Assembly
Line:845,1,1,NW_022145615,NW_003577036.1,1,1,18234889,18234889,+,18234889,18234889,182287,182287,-,1,First Pass,Primary Assembly
Line:846,1,1,NW_022145615,NW_003577009.1,1,1,18525835,18525835,+,18525835,18525835,182281,182281,+,1,First Pass,Primary Assembly
Line:847,1,1,NW_022145615,NW_003577009.1,1,1,18780441,18780441,+,18780441,18780441,412107,412107,+,1,First Pass,Primary Assembly
Line:848,1,1,NW_022145615,NW_003577009.1,1,1,19220091,19220091,+,19220091,19220091,868037,868037,+,1,First Pass,Primary Assembly
Line:849,1,1,NW_022145615,NW_003577009.1,1,1,19220097,19220097,+,19220097,19220097,868043,868043,+,1,First Pass,Primary Assembly
Line:850,1,1,NW_022145615,NW_003577009.1,1,1,19235310,19235310,+,19235310,19235310,884016,884016,+,1,First Pass,Primary Assembly
Line:851,1,1,NW_022145615,NW_003577009.1,1,1,19321467,19321467,+,19321467,19321467,967638,967638,+,1,First Pass,Primary Assembly
Line:852,1,1,NW_022145615,NW_003577238.1,1,1,20074469,20074469,+,20074469,20074469,291547,291547,+,1,First Pass,Primary Assembly
Line:853,1,1,NW_022145615,NW_003577901.1,1,1,20280954,20280954,+,20280954,20280954,67034,67034,-,1,First Pass,Primary Assembly
Line:854,1,1,NW_022145615,NW_003577462.1,1,1,22509101,22509101,+,22509101,22509101,659305,659305,+,1,First Pass,Primary Assembly
Line:855,1,1,NW_022145615,NW_003577365.1,1,1,23188431,23188431,+,23188431,23188431,177402,177402,-,1,Second Pass,Primary Assembly
Line:855,1,2,NW_022145615,NW_003577365.1,1,1,23188431,23188431,+,23188431,23188431,166278,166278,-,1,First Pass,Primary Assembly
Line:856,1,1,NW_022145615,NW_003577906.1,1,1,23608682,23608682,+,23608682,23608682,420981,420981,-,1,First Pass,Primary Assembly
Line:857,1,1,NW_022145615,NW_003577906.1,1,1,23775548,23775548,+,23775548,23775548,246953,246953,-,1,First Pass,Primary Assembly
Line:858,1,1,NW_022145615,NW_003578013.1,1,1,25210150,25210150,+,25210150,25210150,86611,86611,-,1,First Pass,Primary Assembly
Line:859,1,1,NW_022145615,NW_003577416.1,1,1,25400393,25400393,+,25400393,25400393,141856,141856,+,1,First Pass,Primary Assembly
Line:860,1,1,NW_022145615,NW_003577416.1,1,1,25414631,25414631,+,25414631,25414631,156109,156109,+,1,First Pass,Primary Assembly
Line:861,1,1,NW_022145615,NW_003577416.1,1,1,25450697,25450697,+,25450697,25450697,193997,193997,+,1,First Pass,Primary Assembly
Line:862,1,1,NW_022145615,NW_003577416.1,1,1,25509303,25509303,+,25509303,25509303,265097,265097,+,1,First Pass,Primary Assembly
Line:863,1,1,NW_022145615,NW_003577192.1,1,1,26159022,26159022,+,26159022,26159022,320802,320802,+,1,First Pass,Primary Assembly
Line:864,1,1,NW_022145615,NW_003577192.1,1,1,26228880,26228880,+,26228880,26228880,400270,400270,+,1,First Pass,Primary Assembly
Line:865,1,1,NW_022145615,NW_003576968.1,1,1,26745938,26745938,+,26745938,26745938,1582206,1582206,+,1,First Pass,Primary Assembly
Line:866,1,1,NW_022145615,NW_003576968.1,1,1,26902162,26902162,+,26902162,26902162,1737302,1737302,+,1,First Pass,Primary Assembly
Line:867,1,1,NW_022145615,NW_003577184.1,1,1,28162191,28162191,+,28162191,28162191,450668,450668,+,1,First Pass,Primary Assembly
Line:868,1,1,NW_022145615,NW_003577294.1,1,1,28366777,28366777,+,28366777,28366777,687106,687106,-,1,First Pass,Primary Assembly
Line:869,1,1,NW_022145615,NW_003577294.1,1,1,28373732,28373732,+,28373732,28373732,681362,681362,-,1,First Pass,Primary Assembly
Line:870,1,1,NW_022145615,NW_003577294.1,1,1,28374813,28374813,+,28374813,28374813,680283,680283,-,1,First Pass,Primary Assembly
Line:871,1,1,NW_022145615,NW_003577294.1,1,1,28376536,28376536,+,28376536,28376536,678616,678616,-,1,First Pass,Primary Assembly
Line:872,1,1,NW_022145615,NW_003579636.1,1,1,30763197,30763197,+,30763197,30763197,77305,77305,+,1,First Pass,Primary Assembly
Line:873,1,1,NW_022145615,NW_003577851.1,1,1,30777165,30777165,+,30777165,30777165,187784,187784,+,1,First Pass,Primary Assembly
Line:874,1,1,NW_022145615,NW_003577287.1,1,1,31520849,31520849,+,31520849,31520849,547326,547326,+,1,First Pass,Primary Assembly
Line:875,1,1,NW_022145615,NW_003577907.1,1,1,33515703,33515703,+,33515703,33515703,368355,368355,-,1,First Pass,Primary Assembly
Line:876,1,1,NW_022145615,NW_003577907.1,1,1,33862376,33862376,+,33862376,33862376,13855,13855,-,1,First Pass,Primary Assembly
Line:877,1,1,NW_022145615,NW_003577907.1,1,1,33863512,33863512,+,33863512,33863512,12705,12705,-,1,First Pass,Primary Assembly
